|||||||||||||||||||||||||||||||||***SIMULATION: detonation***||||||||||||||||||||||||||||||||||
Sanpshot time = 0.8. Timestep = 1763. Run time = 2 seconds
No. of cells = 1000
#Position	 Density	 Velocity	 Pressure	 Specific_Volume I_Energy	 Temperature	 Species
-0.001	0.934644	-0.000263534	1.05728	1.06993	2.82804	0	0.90869	0	0	0	0	0	0	0	0	
0	0.934229	-8.81782e-05	1.05729	1.0704	2.8293	0	0.908381	0	0	0	0	0	0	0	0	
0.001	0.934229	8.81782e-05	1.05729	1.0704	2.8293	1.13172	0.908381	0	0	0	0	0	0	0	0	
0.002	0.934644	0.000263534	1.05728	1.06993	2.82804	1.13122	0.90869	0	0	0	0	0	0	0	0	
0.003	0.931712	0.000444806	1.05729	1.07329	2.83695	1.13478	0.906494	0	0	0	0	0	0	0	0	
0.004	0.938993	0.000614228	1.05727	1.06497	2.81491	1.12596	0.911884	0	0	0	0	0	0	0	0	
0.005	0.92609	0.000803537	1.05729	1.07981	2.85419	1.14168	0.902172	0	0	0	0	0	0	0	0	
0.006	0.931682	0.000995789	1.05728	1.07333	2.83703	1.13481	0.906465	0	0	0	0	0	0	0	0	
0.007	0.934356	0.00117683	1.05727	1.07026	2.82887	1.13155	0.908482	0	0	0	0	0	0	0	0	
0.008	0.932927	0.00135663	1.05727	1.0719	2.83319	1.13328	0.907418	0	0	0	0	0	0	0	0	
0.009	0.93769	0.00152737	1.05725	1.06645	2.81876	1.1275	0.910945	0	0	0	0	0	0	0	0	
0.01	0.937633	0.00169224	1.05724	1.06652	2.81891	1.12756	0.910914	0	0	0	0	0	0	0	0	
0.011	0.936579	0.00185846	1.05723	1.06772	2.82206	1.12882	0.910146	0	0	0	0	0	0	0	0	
0.012	0.940873	0.002017	1.05722	1.06284	2.80913	1.12365	0.913269	0	0	0	0	0	0	0	0	
0.013	0.93794	0.00217638	1.05721	1.06617	2.81791	1.12716	0.911145	0	0	0	0	0	0	0	0	
0.014	0.936974	0.0023406	1.0572	1.06727	2.82079	1.12832	0.910449	0	0	0	0	0	0	0	0	
0.015	0.94045	0.0024993	1.05718	1.06332	2.81032	1.12413	0.912981	0	0	0	0	0	0	0	0	
0.016	0.937905	0.00265914	1.05718	1.06621	2.81792	1.12717	0.911136	0	0	0	0	0	0	0	0	
0.017	0.937131	0.00282309	1.05717	1.06709	2.82022	1.12809	0.910582	0	0	0	0	0	0	0	0	
0.018	0.938892	0.00298473	1.05715	1.06509	2.81489	1.12596	0.911876	0	0	0	0	0	0	0	0	
0.019	0.937811	0.00314658	1.05714	1.06631	2.8181	1.12724	0.911097	0	0	0	0	0	0	0	0	
0.02	0.938147	0.00330873	1.05712	1.06593	2.81705	1.12682	0.911354	0	0	0	0	0	0	0	0	
0.021	0.938639	0.00346955	1.05711	1.06537	2.81553	1.12621	0.911732	0	0	0	0	0	0	0	0	
0.022	0.93797	0.00363105	1.05709	1.06613	2.8175	1.127	0.911278	0	0	0	0	0	0	0	0	
0.023	0.939344	0.0037904	1.05707	1.06457	2.81333	1.12533	0.91233	0	0	0	0	0	0	0	0	
0.024	0.939298	0.0039482	1.05705	1.06462	2.81341	1.12537	0.912379	0	0	0	0	0	0	0	0	
0.025	0.938584	0.00410722	1.05704	1.06543	2.81551	1.1262	0.911959	0	0	0	0	0	0	0	0	
