|||||||||||||||||||||||||||||||||***SIMULATION: detonation***||||||||||||||||||||||||||||||||||
Sanpshot time = 1.11. Timestep = 2418. Run time = 4 seconds
No. of cells = 1000
#Position	 Density	 Velocity	 Pressure	 Specific_Volume I_Energy	 Temperature	 Species
-0.001	0.709461	-0.00163165	1.78292	1.40952	6.28264	0	9.2677e-08	0	0	0	0	0	0	0	0	
0	0.709233	-0.000539041	1.78279	1.40997	6.2842	0	9.67204e-08	0	0	0	0	0	0	0	0	
0.001	0.709233	0.000539041	1.78279	1.40997	6.2842	2.51368	9.67204e-08	0	0	0	0	0	0	0	0	
0.002	0.709461	0.00163165	1.78292	1.40952	6.28264	2.51306	9.2677e-08	0	0	0	0	0	0	0	0	
0.003	0.70804	0.00272101	1.7832	1.41235	6.29625	2.5185	9.92353e-08	0	0	0	0	0	0	0	0	
0.004	0.709753	0.00380228	1.78364	1.40894	6.28261	2.51304	9.78999e-08	0	0	0	0	0	0	0	0	
0.005	0.707465	0.00487125	1.78424	1.4135	6.30504	2.52202	9.99343e-08	0	0	0	0	0	0	0	0	
0.006	0.705728	0.00592758	1.78499	1.41698	6.32324	2.5293	8.69346e-08	0	0	0	0	0	0	0	0	
0.007	0.706008	0.00697235	1.78591	1.41641	6.32399	2.5296	9.26916e-08	0	0	0	0	0	0	0	0	
0.008	0.707376	0.00800789	1.78701	1.41368	6.31562	2.52625	9.27026e-08	0	0	0	0	0	0	0	0	
0.009	0.709255	0.00903822	1.78828	1.40993	6.30337	2.52135	9.40015e-08	0	0	0	0	0	0	0	0	
0.01	0.711396	0.0100689	1.78974	1.40569	6.28952	2.51581	8.52672e-08	0	0	0	0	0	0	0	0	
0.011	0.713491	0.0111068	1.79139	1.40156	6.27685	2.51074	1.37086e-07	0	0	0	0	0	0	0	0	
0.012	0.715472	0.01216	1.79325	1.39768	6.26597	2.50639	2.44387e-07	0	0	0	0	0	0	0	0	
0.013	0.717334	0.0132371	1.79532	1.39405	6.25692	2.50277	3.98713e-07	0	0	0	0	0	0	0	0	
0.014	0.718972	0.0143468	1.79761	1.39087	6.25061	2.50024	5.70459e-07	0	0	0	0	0	0	0	0	
0.015	0.720368	0.015497	1.8001	1.38818	6.24715	2.49886	7.18058e-07	0	0	0	0	0	0	0	0	
0.016	0.721613	0.0166937	1.80279	1.38578	6.24571	2.49828	8.32333e-07	0	0	0	0	0	0	0	0	
0.017	0.72276	0.0179398	1.80567	1.38359	6.24574	2.4983	9.11499e-07	0	0	0	0	0	0	0	0	
0.018	0.723811	0.0192327	1.80869	1.38158	6.24712	2.49885	9.49397e-07	0	0	0	0	0	0	0	0	
0.019	0.724772	0.020562	1.81182	1.37974	6.24963	2.49985	9.50248e-07	0	0	0	0	0	0	0	0	
0.02	0.725669	0.0219068	1.815	1.37804	6.25285	2.50114	9.30653e-07	0	0	0	0	0	0	0	0	
0.021	0.726527	0.0232339	1.81815	1.37641	6.2563	2.50252	9.0851e-07	0	0	0	0	0	0	0	0	
0.022	0.727355	0.024498	1.82117	1.37484	6.25957	2.50383	8.9566e-07	0	0	0	0	0	0	0	0	
0.023	0.72814	0.0256433	1.82396	1.37336	6.26238	2.50495	8.97369e-07	0	0	0	0	0	0	0	0	
0.024	0.728856	0.0266026	1.82637	1.37201	6.2645	2.5058	9.16749e-07	0	0	0	0	0	0	0	0	
0.025	0.72947	0.0273028	1.82825	1.37086	6.26569	2.50628	9.57081e-07	0	0	0	0	0	0	0	0	
0.026	0.729943	0.0276632	1.82947	1.36997	6.26579	2.50632	1.02088e-06	0	0	0	0	0	0	0	0	
0.027	0.730231	0.0276053	1.82988	1.36943	6.26472	2.50589	1.10933e-06	0	0	0	0	0	0	0	0	
0.028	0.730297	0.0270688	1.82937	1.36931	6.26242	2.50497	1.22333e-06	0	0	0	0	0	0	0	0	
0.029	0.730118	0.0260117	1.8279	1.36964	6.25893	2.50357	1.36364e-06	0	0	0	0	0	0	0	0	
0.03	0.729684	0.02443	1.82548	1.37046	6.25436	2.50174	1.52947e-06	0	0	0	0	0	0	0	0	
0.031	0.729003	0.0223599	1.82218	1.37174	6.24888	2.49955	1.71713e-06	0	0	0	0	0	0	0	0	
0.032	0.728109	0.0198694	1.81816	1.37342	6.24275	2.4971	1.92129e-06	0	0	0	0	0	0	0	0	
0.033	0.727055	0.0170666	1.81363	1.37541	6.23623	2.49449	2.1378e-06	0	0	0	0	0	0	0	0	
0.034	0.725911	0.0140878	1.80884	1.37758	6.22954	2.49182	2.36723e-06	0	0	0	0	0	0	0	0	
0.035	0.724757	0.0110931	1.80403	1.37977	6.22287	2.48915	2.6165e-06	0	0	0	0	0	0	0	0	
0.036	0.723685	0.00822253	1.79948	1.38182	6.21639	2.48655	2.89696e-06	0	0	0	0	0	0	0	0	
0.037	0.722764	0.00562742	1.79541	1.38358	6.21021	2.48408	3.22282e-06	0	0	0	0	0	0	0	0	
0.038	0.722071	0.00339392	1.79204	1.38491	6.20451	2.4818	3.60954e-06	0	0	0	0	0	0	0	0	
0.039	0.721635	0.00165247	1.78947	1.38574	6.19936	2.47974	4.07254e-06	0	0	0	0	0	0	0	0	
0.04	0.72152	0.000416988	1.78791	1.38596	6.19496	2.47798	4.62646e-06	0	0	0	0	0	0	0	0	
0.041	0.721696	-0.000170199	1.78728	1.38562	6.19125	2.4765	5.28666e-06	0	0	0	0	0	0	0	0	
0.042	0.722184	-0.00043738	1.78764	1.38469	6.18831	2.47532	6.0713e-06	0	0	0	0	0	0	0	0	
0.043	0.722835	-0.000233004	1.78849	1.38344	6.18567	2.47427	7.00452e-06	0	0	0	0	0	0	0	0	
0.044	0.723773	0.000182284	1.79025	1.38165	6.18373	2.47349	8.11776e-06	0	0	0	0	0	0	0	0	
0.045	0.725234	0.00235041	1.79374	1.37886	6.18331	2.47332	9.45216e-06	0	0	0	0	0	0	0	0	
